id,SPCapacityAvailable,temperature,windspeed,visibility,hour,weekday,weather_Clear,weather_Fog,weather_Ice Pellets,weather_Mostly Cloudy,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow,weather_Thunderstorm
2392,42,-1,13,16,14.5,5,0,0,0,0,1,0,0,0,0
2393,42,-1,13,16,15.0,5,0,0,0,0,1,0,0,0,0
2394,41,-1,6,16,15.5,5,0,0,0,0,1,0,0,0,0
2395,43,-1,3,16,16.0,5,0,0,0,0,1,0,0,0,0
2396,43,-1,5,16,16.5,5,0,0,0,0,1,0,0,0,0
2397,45,-1,11,16,17.0,5,0,0,0,0,1,0,0,0,0
2398,44,-1,26,16,17.5,5,0,0,0,0,1,0,0,0,0
2399,42,-1,3,16,18.0,5,0,0,0,0,1,0,0,0,0
2400,41,-1,8,16,18.5,5,0,0,0,0,1,0,0,0,0
2401,40,-2,6,16,19.0,5,0,0,0,0,1,0,0,0,0
2402,39,-2,3,255,19.5,5,0,0,0,0,0,0,0,0,0
2403,36,-2,14,16,20.0,5,0,0,0,0,1,0,0,0,0
2404,34,-2,5,16,20.5,5,0,0,0,0,1,0,0,0,0
2405,34,-2,6,16,21.0,5,0,0,0,0,1,0,0,0,0
2406,34,-2,8,16,21.5,5,0,0,0,0,1,0,0,0,0
2407,34,-2,8,16,22.0,5,0,0,0,0,1,0,0,0,0
2408,36,-2,14,16,22.5,5,0,0,0,0,1,0,0,0,0
2409,36,-2,11,16,23.0,5,0,0,0,0,1,0,0,0,0
2410,36,-2,16,16,23.5,5,0,0,0,0,1,0,0,0,0
2411,36,-2,6,16,0.0,6,0,0,0,0,1,0,0,0,0
2412,36,-2,10,13,0.5,6,0,0,0,0,1,0,0,0,0
2413,36,-2,5,10,1.0,6,0,0,0,1,0,0,0,0,0
2414,36,-2,5,11,1.5,6,0,0,0,1,0,0,0,0,0
2415,36,-2,14,11,2.0,6,0,0,0,0,1,0,0,0,0
2416,36,-2,8,16,2.5,6,0,0,0,1,0,0,0,0,0
2417,36,-2,3,16,3.0,6,0,0,0,1,0,0,0,0,0
2418,36,-2,16,16,3.5,6,0,0,0,1,0,0,0,0,0
2419,36,-2,3,16,4.0,6,0,0,0,1,0,0,0,0,0
2420,36,-2,5,16,4.5,6,0,0,0,1,0,0,0,0,0
2421,36,-2,8,16,5.0,6,0,0,0,0,1,0,0,0,0
2422,36,-2,6,16,5.5,6,0,0,0,0,1,0,0,0,0
2423,36,-2,5,16,6.0,6,0,0,0,0,1,0,0,0,0
2424,36,-2,6,16,6.5,6,0,0,0,0,1,0,0,0,0
2425,37,-2,6,16,7.0,6,0,0,0,1,0,0,0,0,0
2426,37,-2,3,16,7.5,6,0,0,0,1,0,0,0,0,0
2427,37,-1,3,16,8.0,6,0,0,0,1,0,0,0,0,0
2428,38,-1,6,16,8.5,6,0,0,0,0,0,1,0,0,0
2429,38,-1,5,16,9.0,6,0,0,0,0,0,1,0,0,0
2430,38,0,6,16,9.5,6,0,0,0,1,0,0,0,0,0
2431,38,0,10,16,10.0,6,0,0,0,1,0,0,0,0,0
2432,39,0,8,16,10.5,6,0,0,0,1,0,0,0,0,0
2433,34,1,10,16,11.0,6,0,0,0,1,0,0,0,0,0
2434,35,1,1,16,11.5,6,0,0,0,1,0,0,0,0,0
2435,35,1,6,16,12.0,6,0,0,0,0,0,1,0,0,0
2436,32,1,11,16,12.5,6,0,0,0,1,0,0,0,0,0
2437,34,2,6,16,13.0,6,0,0,0,1,0,0,0,0,0
2438,36,3,5,16,13.5,6,0,0,0,1,0,0,0,0,0
2439,36,3,8,16,14.0,6,0,0,0,1,0,0,0,0,0
2440,35,3,6,16,14.5,6,0,0,0,1,0,0,0,0,0
2441,34,3,3,16,15.0,6,0,0,0,1,0,0,0,0,0
2442,34,2,6,16,15.5,6,0,0,0,1,0,0,0,0,0
2443,34,2,1,16,16.0,6,0,0,0,1,0,0,0,0,0
2444,36,1,11,16,16.5,6,0,0,0,1,0,0,0,0,0
2445,36,1,6,16,17.0,6,0,0,0,1,0,0,0,0,0
2446,36,1,6,16,17.5,6,0,0,0,1,0,0,0,0,0
2447,40,1,1,16,18.0,6,0,0,0,1,0,0,0,0,0
2448,39,1,5,16,18.5,6,0,0,0,0,1,0,0,0,0
2449,38,0,1,16,19.0,6,0,0,0,1,0,0,0,0,0
2450,38,0,3,16,19.5,6,0,0,0,1,0,0,0,0,0
2451,40,0,1,16,20.0,6,0,0,0,1,0,0,0,0,0
2452,40,0,5,16,20.5,6,0,0,0,1,0,0,0,0,0
2453,40,0,3,16,21.0,6,0,0,0,1,0,0,0,0,0
2454,40,-1,1,16,21.5,6,0,0,0,0,1,0,0,0,0
2455,41,0,14,16,22.0,6,0,0,0,1,0,0,0,0,0
2456,41,0,1,16,22.5,6,0,0,0,0,0,1,0,0,0
2457,41,0,3,16,23.0,6,0,0,0,0,0,1,0,0,0
2458,41,0,0,16,23.5,6,0,0,0,0,0,1,0,0,0
2459,41,0,8,16,0.0,0,0,0,0,1,0,0,0,0,0
2460,41,-1,3,16,0.5,0,0,0,0,1,0,0,0,0,0
2461,41,-1,6,16,1.0,0,0,0,0,1,0,0,0,0,0
2462,41,-1,5,16,1.5,0,0,0,0,1,0,0,0,0,0
2463,41,-1,6,16,2.0,0,0,0,0,1,0,0,0,0,0
2464,41,-1,5,16,2.5,0,0,0,0,1,0,0,0,0,0
2465,41,-1,1,16,3.0,0,0,0,0,1,0,0,0,0,0
2466,41,-1,1,16,3.5,0,0,0,0,1,0,0,0,0,0
2467,41,-1,8,255,4.0,0,0,0,0,0,0,0,0,0,0
2468,41,-1,1,16,4.5,0,0,0,0,1,0,0,0,0,0
2469,41,-1,1,16,5.0,0,0,0,0,1,0,0,0,0,0
2470,41,-1,1,16,5.5,0,0,0,0,0,0,1,0,0,0
2471,41,-1,10,16,6.0,0,0,0,0,0,0,1,0,0,0
2472,41,-2,6,16,6.5,0,0,0,0,0,0,1,0,0,0
2473,40,-2,3,16,7.0,0,0,0,0,0,0,1,0,0,0
2474,39,-2,3,16,7.5,0,0,0,0,0,0,1,0,0,0
2475,38,-1,3,16,8.0,0,1,0,0,0,0,0,0,0,0
2476,31,-1,5,16,8.5,0,1,0,0,0,0,0,0,0,0
2477,28,-1,1,16,9.0,0,1,0,0,0,0,0,0,0,0
2478,25,0,5,16,9.5,0,1,0,0,0,0,0,0,0,0
2479,24,0,0,16,10.0,0,1,0,0,0,0,0,0,0,0
2480,22,0,5,16,10.5,0,0,0,0,0,0,1,0,0,0
2481,21,1,10,16,11.0,0,0,0,0,0,0,1,0,0,0
2482,21,2,6,16,11.5,0,0,0,0,0,0,1,0,0,0
2483,22,2,3,16,12.0,0,1,0,0,0,0,0,0,0,0
2484,20,2,3,16,12.5,0,1,0,0,0,0,0,0,0,0
2485,18,4,1,255,13.0,0,0,0,0,0,0,0,0,0,0
2486,18,4,3,16,13.5,0,1,0,0,0,0,0,0,0,0
2487,16,5,1,16,14.0,0,1,0,0,0,0,0,0,0,0
2488,17,3,0,16,14.5,0,1,0,0,0,0,0,0,0,0
2489,18,4,4,16,15.0,0,1,0,0,0,0,0,0,0,0
2490,16,4,5,16,15.5,0,1,0,0,0,0,0,0,0,0
2491,17,4,4,16,16.0,0,1,0,0,0,0,0,0,0,0
2492,18,4,3,16,16.5,0,1,0,0,0,0,0,0,0,0
2493,23,4,2,16,17.0,0,1,0,0,0,0,0,0,0,0
2494,27,4,1,255,17.5,0,0,0,0,0,0,0,0,0,0
2495,30,3,3,16,18.0,0,1,0,0,0,0,0,0,0,0
2496,28,2,1,16,18.5,0,1,0,0,0,0,0,0,0,0
2497,31,1,0,16,19.0,0,1,0,0,0,0,0,0,0,0
2498,34,0,0,16,19.5,0,1,0,0,0,0,0,0,0,0
2499,28,0,1,255,20.0,0,0,0,0,0,0,0,0,0,0
2500,28,-1,0,14,20.5,0,1,0,0,0,0,0,0,0,0
2501,29,-1,0,16,21.0,0,1,0,0,0,0,0,0,0,0
2502,30,-2,0,16,21.5,0,1,0,0,0,0,0,0,0,0
2503,30,1,1,16,22.0,0,1,0,0,0,0,0,0,0,0
2504,32,0,3,16,22.5,0,1,0,0,0,0,0,0,0,0
2505,32,-2,0,16,23.0,0,1,0,0,0,0,0,0,0,0
2506,32,-3,0,16,23.5,0,1,0,0,0,0,0,0,0,0
2507,32,-3,0,16,0.0,1,1,0,0,0,0,0,0,0,0
2508,32,-2,1,16,0.5,1,1,0,0,0,0,0,0,0,0
2509,32,-2,0,16,1.0,1,1,0,0,0,0,0,0,0,0
2510,33,-3,0,16,1.5,1,1,0,0,0,0,0,0,0,0
2511,33,-3,0,16,2.0,1,1,0,0,0,0,0,0,0,0
2512,33,-3,0,16,2.5,1,1,0,0,0,0,0,0,0,0
2513,33,-3,0,16,3.0,1,1,0,0,0,0,0,0,0,0
2514,33,-3,0,16,3.5,1,0,0,0,0,0,1,0,0,0
2515,33,-2,0,16,4.0,1,0,0,0,1,0,0,0,0,0
2516,33,-2,0,16,4.5,1,0,0,0,1,0,0,0,0,0
2517,33,-1,0,16,5.0,1,0,0,0,0,1,0,0,0,0
2518,33,0,0,14,6.0,1,0,0,0,0,1,0,0,0,0
2519,34,0,0,13,6.5,1,0,0,0,0,1,0,0,0,0
2520,34,0,0,11,7.0,1,0,0,0,0,1,0,0,0,0
2521,34,1,0,16,7.5,1,0,0,0,0,1,0,0,0,0
2522,31,2,0,16,8.0,1,0,0,0,0,1,0,0,0,0
2523,24,3,3,13,8.5,1,0,0,0,1,0,0,0,0,0
2524,11,4,6,16,9.0,1,0,0,0,1,0,0,0,0,0
2525,10,4,5,16,9.5,1,0,0,0,1,0,0,0,0,0
2526,9,5,1,16,10.0,1,0,0,0,0,1,0,0,0,0
2527,4,6,3,16,10.5,1,0,0,0,1,0,0,0,0,0
2528,5,7,3,16,11.0,1,0,0,0,0,0,1,0,0,0
2529,3,8,6,16,11.5,1,1,0,0,0,0,0,0,0,0
2530,2,9,5,255,12.0,1,0,0,0,0,0,0,0,0,0
2531,2,10,10,16,12.5,1,1,0,0,0,0,0,0,0,0
2532,3,10,6,16,13.0,1,1,0,0,0,0,0,0,0,0
2533,3,11,3,16,13.5,1,1,0,0,0,0,0,0,0,0
2534,6,12,6,16,14.0,1,1,0,0,0,0,0,0,0,0
2535,6,11,8,16,14.5,1,1,0,0,0,0,0,0,0,0
2536,7,11,3,16,15.0,1,1,0,0,0,0,0,0,0,0
2537,10,11,1,16,15.5,1,1,0,0,0,0,0,0,0,0
2538,14,11,1,16,16.0,1,1,0,0,0,0,0,0,0,0
2539,18,10,6,16,16.5,1,1,0,0,0,0,0,0,0,0
2540,21,8,0,16,17.0,1,1,0,0,0,0,0,0,0,0
2541,22,7,6,16,17.5,1,1,0,0,0,0,0,0,0,0
2542,25,6,1,16,18.0,1,1,0,0,0,0,0,0,0,0
2543,23,5,1,16,18.5,1,1,0,0,0,0,0,0,0,0
2544,25,5,3,255,19.0,1,0,0,0,0,0,0,0,0,0
2545,26,4,1,255,19.5,1,0,0,0,0,0,0,0,0,0
2546,24,4,0,16,20.0,1,1,0,0,0,0,0,0,0,0
2547,22,3,3,14,20.5,1,1,0,0,0,0,0,0,0,0
2548,23,2,0,11,21.0,1,1,0,0,0,0,0,0,0,0
2549,25,2,1,255,21.5,1,0,0,0,0,0,0,0,0,0
2550,25,2,0,10,22.0,1,1,0,0,0,0,0,0,0,0
2551,28,1,0,10,22.5,1,1,0,0,0,0,0,0,0,0
2552,29,1,0,8,23.0,1,1,0,0,0,0,0,0,0,0
2553,29,0,0,255,23.5,1,0,0,0,0,0,0,0,0,0
2554,29,0,0,255,0.0,2,0,0,0,0,0,0,0,0,0
2555,29,0,0,10,0.5,2,0,0,0,0,0,1,0,0,0
2556,29,0,0,255,1.0,2,0,0,0,0,0,0,0,0,0
2557,29,-1,0,11,1.5,2,1,0,0,0,0,0,0,0,0
2558,29,-1,0,10,2.0,2,0,0,0,0,0,1,0,0,0
2559,29,-1,0,10,2.5,2,0,0,0,0,0,1,0,0,0
2560,31,-1,0,10,3.0,2,0,0,0,0,0,1,0,0,0
2561,31,-1,0,10,3.5,2,0,0,0,0,0,1,0,0,0
2562,31,-1,0,10,4.0,2,0,0,0,0,0,1,0,0,0
2563,31,-1,0,8,4.5,2,0,0,0,0,0,1,0,0,0
2564,31,-1,0,8,5.0,2,0,0,0,1,0,0,0,0,0
2565,31,-2,0,8,6.0,2,0,0,0,1,0,0,0,0,0
2566,31,-2,0,8,6.5,2,0,0,0,1,0,0,0,0,0
2567,30,-2,0,8,7.0,2,0,0,0,1,0,0,0,0,0
2568,29,-2,0,8,7.5,2,0,0,0,1,0,0,0,0,0
2569,25,-1,0,10,8.0,2,0,0,0,1,0,0,0,0,0
2570,20,1,0,11,8.5,2,0,0,0,1,0,0,0,0,0
2571,15,2,0,13,9.0,2,0,0,0,1,0,0,0,0,0
2572,11,4,5,11,9.5,2,0,0,0,1,0,0,0,0,0
2573,10,5,1,11,10.0,2,0,0,0,1,0,0,0,0,0
2574,9,5,1,13,10.5,2,0,0,0,1,0,0,0,0,0
2575,8,6,0,14,11.0,2,0,0,0,1,0,0,0,0,0
2576,7,6,1,16,11.5,2,0,0,0,1,0,0,0,0,0
2577,8,7,0,16,12.0,2,0,0,0,0,1,0,0,0,0
2578,3,8,1,255,12.5,2,0,0,0,0,0,0,0,0,0
2579,2,9,3,16,13.0,2,0,0,0,0,1,0,0,0,0
2580,0,9,1,16,13.5,2,0,0,0,0,1,0,0,0,0
2581,6,9,3,16,14.0,2,0,0,0,0,1,0,0,0,0
2582,5,8,5,16,14.5,2,0,0,0,1,0,0,0,0,0
2583,5,11,1,16,15.0,2,0,0,0,0,0,1,0,0,0
2584,4,11,1,16,15.5,2,0,0,0,0,0,1,0,0,0
2585,3,11,5,16,16.0,2,0,0,0,0,0,1,0,0,0
2586,11,9,1,16,16.5,2,0,0,0,0,0,1,0,0,0
2587,15,8,1,16,17.0,2,0,0,0,0,0,1,0,0,0
2588,19,8,1,16,17.5,2,0,0,0,0,0,1,0,0,0
2589,21,7,1,16,18.0,2,1,0,0,0,0,0,0,0,0
2590,24,7,0,16,18.5,2,1,0,0,0,0,0,0,0,0
2591,22,6,0,16,19.0,2,1,0,0,0,0,0,0,0,0
2592,22,4,0,16,19.5,2,1,0,0,0,0,0,0,0,0
2593,21,4,0,16,20.0,2,1,0,0,0,0,0,0,0,0
2594,24,3,0,16,21.0,2,0,0,0,0,0,1,0,0,0
2595,26,3,5,16,21.5,2,0,0,0,0,0,1,0,0,0
2596,30,4,1,16,22.0,2,0,0,0,0,0,1,0,0,0
2597,34,4,5,16,22.5,2,0,0,0,0,0,1,0,0,0
2598,34,4,8,16,23.0,2,0,0,0,1,0,0,0,0,0
2599,34,4,6,14,23.5,2,0,0,0,1,0,0,0,0,0
2600,34,4,1,14,0.0,3,0,0,0,1,0,0,0,0,0
2601,34,4,6,13,0.5,3,0,0,0,1,0,0,0,0,0
2602,34,4,3,13,1.0,3,0,0,0,1,0,0,0,0,0
2603,34,4,10,13,1.5,3,0,0,0,1,0,0,0,0,0
2604,34,5,3,13,2.0,3,0,0,0,1,0,0,0,0,0
2605,34,5,3,14,2.5,3,0,0,0,1,0,0,0,0,0
2606,34,5,3,14,3.0,3,0,0,0,0,1,0,0,0,0
2607,34,5,3,14,3.5,3,0,0,0,0,1,0,0,0,0
2608,34,5,1,14,4.0,3,0,0,0,0,1,0,0,0,0
2609,34,5,3,14,4.5,3,0,0,0,0,1,0,0,0,0
2610,34,5,5,14,5.0,3,0,0,0,0,1,0,0,0,0
2611,34,5,3,14,5.5,3,0,0,0,0,1,0,0,0,0
2612,34,5,3,6,6.0,3,0,0,0,0,0,0,1,0,0
2613,35,5,13,3,6.5,3,0,0,0,0,0,0,1,0,0
2614,34,4,8,8,7.0,3,0,0,0,0,1,0,0,0,0
2615,33,4,6,6,7.5,3,0,0,0,1,0,0,0,0,0
2616,29,5,1,6,8.0,3,0,0,0,0,1,0,0,0,0
2617,20,5,0,5,8.5,3,0,0,0,0,0,0,1,0,0
2618,15,5,1,3,9.0,3,0,0,0,0,0,0,1,0,0
2619,20,5,0,3,9.5,3,0,0,0,0,0,0,1,0,0
2620,18,6,0,3,10.0,3,0,0,0,0,0,0,1,0,0
2621,18,6,1,5,10.5,3,0,0,0,1,0,0,0,0,0
2622,18,6,0,3,11.0,3,0,0,0,0,0,0,1,0,0
2623,17,6,3,5,11.5,3,0,0,0,0,0,0,1,0,0
2624,20,6,1,255,12.0,3,0,0,0,0,0,0,1,0,0
2625,21,7,3,6,13.0,3,0,0,0,0,1,0,0,0,0
2626,20,7,0,6,13.5,3,0,0,0,0,1,0,0,0,0
2627,22,7,1,6,14.0,3,0,0,0,0,1,0,0,0,0
2628,22,7,1,6,14.5,3,0,0,0,0,1,0,0,0,0
2629,21,7,3,6,15.0,3,0,0,0,0,1,0,0,0,0
2630,21,7,0,6,15.5,3,0,0,0,0,1,0,0,0,0
2631,22,7,0,6,16.0,3,0,0,0,0,1,0,0,0,0
2632,23,7,0,6,16.5,3,0,0,0,0,1,0,0,0,0
2633,25,7,3,6,17.0,3,0,0,0,0,1,0,0,0,0
2634,33,7,0,6,17.5,3,0,0,0,0,1,0,0,0,0
2635,36,7,1,6,18.0,3,0,0,0,0,1,0,0,0,0
2636,40,7,0,6,18.5,3,0,0,0,0,1,0,0,0,0
2637,42,6,0,6,19.0,3,0,0,0,0,1,0,0,0,0
2638,41,7,0,6,19.5,3,0,0,0,0,1,0,0,0,0
2639,38,7,0,6,20.0,3,0,0,0,0,1,0,0,0,0
2640,36,7,0,8,20.5,3,0,0,0,0,1,0,0,0,0
2641,37,6,0,8,21.0,3,0,0,0,0,1,0,0,0,0
2642,37,6,3,13,21.5,3,0,0,0,0,1,0,0,0,0
2643,41,6,0,13,22.0,3,0,0,0,0,1,0,0,0,0
2644,43,6,3,16,22.5,3,0,0,0,0,1,0,0,0,0
2645,43,6,5,16,23.0,3,0,0,0,0,1,0,0,0,0
2646,44,6,5,16,23.5,3,0,0,0,0,1,0,0,0,0
2647,44,6,1,16,0.0,4,0,0,0,0,1,0,0,0,0
2648,44,6,6,16,0.5,4,0,0,0,0,1,0,0,0,0
2649,44,6,1,16,1.0,4,0,0,0,0,1,0,0,0,0
2650,45,6,5,16,1.5,4,0,0,0,0,1,0,0,0,0
2651,45,5,3,16,2.0,4,0,0,0,1,0,0,0,0,0
2652,45,5,5,16,2.5,4,0,0,0,0,0,1,0,0,0
2653,45,4,0,14,3.0,4,0,0,0,0,0,1,0,0,0
2654,45,3,1,14,3.5,4,0,0,0,0,0,1,0,0,0
2655,45,4,3,14,4.0,4,0,0,0,0,0,1,0,0,0
2656,45,4,3,16,4.5,4,0,0,0,0,0,1,0,0,0
2657,45,4,3,14,5.0,4,0,0,0,0,0,1,0,0,0
2658,46,4,3,13,5.5,4,0,0,0,0,0,1,0,0,0
2659,46,5,3,13,6.0,4,0,0,0,0,0,1,0,0,0
2660,46,5,3,16,6.5,4,0,0,0,0,0,1,0,0,0
2661,45,5,3,16,7.0,4,0,0,0,0,0,1,0,0,0
2662,43,5,10,16,7.5,4,0,0,0,0,0,1,0,0,0
2663,38,5,1,16,8.0,4,0,0,0,0,0,1,0,0,0
2664,35,5,5,16,8.5,4,0,0,0,0,0,1,0,0,0
2665,25,5,10,16,9.0,4,0,0,0,0,0,1,0,0,0
2666,22,5,6,16,9.5,4,0,0,0,1,0,0,0,0,0
2667,22,6,5,16,10.0,4,0,0,0,0,1,0,0,0,0
2668,21,6,5,16,10.5,4,0,0,0,0,1,0,0,0,0
2669,18,6,5,16,11.0,4,0,0,0,0,1,0,0,0,0
2670,20,7,6,16,11.5,4,0,0,0,0,1,0,0,0,0
2671,21,7,11,16,12.0,4,0,0,0,0,1,0,0,0,0
2672,19,7,6,16,12.5,4,0,0,0,0,1,0,0,0,0
2673,18,7,5,16,13.0,4,0,0,0,0,1,0,0,0,0
2674,19,7,14,16,13.5,4,0,0,0,0,1,0,0,0,0
2675,20,7,3,16,14.0,4,0,0,0,0,1,0,0,0,0
2676,21,8,5,16,14.5,4,0,0,0,0,1,0,0,0,0
2677,23,7,6,255,15.0,4,0,0,0,0,0,0,0,0,0
2678,23,7,3,16,15.5,4,0,0,0,0,1,0,0,0,0
2679,27,7,10,16,16.0,4,0,0,0,0,1,0,0,0,0
2680,30,7,1,13,16.5,4,0,0,0,0,1,0,0,0,0
2681,33,7,10,13,17.0,4,0,0,0,0,1,0,0,0,0
2682,38,7,5,16,17.5,4,0,0,0,0,1,0,0,0,0
2683,43,7,8,16,18.0,4,0,0,0,1,0,0,0,0,0
2684,39,7,5,14,18.5,4,0,0,0,1,0,0,0,0,0
2685,39,7,1,14,19.0,4,0,0,0,1,0,0,0,0,0
2686,37,7,3,14,19.5,4,0,0,0,0,0,1,0,0,0
2687,39,7,1,13,20.0,4,0,0,0,0,0,1,0,0,0
2688,38,7,6,13,20.5,4,0,0,0,0,0,1,0,0,0
2689,35,7,1,11,21.0,4,0,0,0,0,0,1,0,0,0
2690,35,6,0,11,21.5,4,0,0,0,0,0,1,0,0,0
2691,35,6,1,10,22.0,4,0,0,0,1,0,0,0,0,0
2692,35,6,3,10,22.5,4,0,0,0,1,0,0,0,0,0
2693,37,6,1,10,23.0,4,0,0,0,1,0,0,0,0,0
2694,38,6,0,10,23.5,4,0,0,0,1,0,0,0,0,0
2695,37,6,1,10,0.0,5,0,0,0,0,1,0,0,0,0
2696,36,6,1,11,0.5,5,0,0,0,0,1,0,0,0,0
2697,37,6,3,11,1.0,5,0,0,0,0,1,0,0,0,0
2698,37,6,3,13,1.5,5,0,0,0,0,1,0,0,0,0
2699,37,6,3,13,2.0,5,0,0,0,0,1,0,0,0,0
2700,37,6,1,14,2.5,5,0,0,0,0,1,0,0,0,0
2701,37,6,1,14,3.0,5,0,0,0,0,1,0,0,0,0
2702,37,6,1,14,3.5,5,0,0,0,0,1,0,0,0,0
2703,37,6,3,14,4.0,5,0,0,0,0,1,0,0,0,0
2704,37,6,1,14,4.5,5,0,0,0,0,1,0,0,0,0
2705,37,6,1,14,5.0,5,0,0,0,0,1,0,0,0,0
2706,37,6,0,16,5.5,5,0,0,0,0,1,0,0,0,0
2707,37,6,5,16,6.0,5,0,0,0,0,1,0,0,0,0
2708,36,6,1,16,6.5,5,0,0,0,0,1,0,0,0,0
2709,36,6,0,16,7.0,5,0,0,0,0,1,0,0,0,0
2710,36,5,3,16,7.5,5,0,0,0,0,1,0,0,0,0
2711,36,6,0,16,8.0,5,0,0,0,0,1,0,0,0,0
2712,35,6,3,16,8.5,5,0,0,0,0,1,0,0,0,0
2713,35,7,1,16,9.0,5,0,0,0,0,1,0,0,0,0
2714,33,9,8,16,10.0,5,0,0,0,0,1,0,0,0,0
2715,32,9,6,16,10.5,5,0,0,0,0,1,0,0,0,0
2716,32,10,1,16,11.0,5,0,0,0,0,1,0,0,0,0
2717,35,10,0,16,11.5,5,0,0,0,1,0,0,0,0,0
2718,36,10,5,16,12.0,5,0,0,0,1,0,0,0,0,0
2719,33,11,0,16,12.5,5,0,0,0,0,0,1,0,0,0
2720,33,13,5,16,13.0,5,0,0,0,0,0,1,0,0,0
2721,33,13,0,16,13.5,5,0,0,0,0,0,1,0,0,0
2722,33,15,1,16,14.0,5,0,0,0,0,0,1,0,0,0
2723,31,14,3,16,14.5,5,0,0,0,0,0,1,0,0,0
2724,31,15,1,16,15.0,5,0,0,0,0,0,1,0,0,0
2725,29,16,5,16,15.5,5,0,0,0,0,0,1,0,0,0
2726,29,15,3,16,16.0,5,0,0,0,0,0,1,0,0,0
2727,28,15,3,16,16.5,5,0,0,0,0,0,1,0,0,0
2728,26,14,0,16,17.0,5,0,0,0,0,0,1,0,0,0
2729,25,13,0,16,17.5,5,0,0,0,0,0,1,0,0,0
2730,23,12,0,16,18.0,5,0,0,0,0,0,1,0,0,0
2731,22,10,3,16,18.5,5,0,0,0,0,0,1,0,0,0
2732,23,9,0,16,19.0,5,0,0,0,0,0,1,0,0,0
2733,23,8,0,14,19.5,5,0,0,0,0,0,1,0,0,0
2734,25,7,0,14,20.0,5,1,0,0,0,0,0,0,0,0
2735,26,6,0,13,20.5,5,1,0,0,0,0,0,0,0,0
2736,26,6,0,13,21.0,5,1,0,0,0,0,0,0,0,0
2737,28,5,0,11,21.5,5,1,0,0,0,0,0,0,0,0
2738,30,5,0,11,22.0,5,1,0,0,0,0,0,0,0,0
2739,30,5,0,10,22.5,5,0,0,0,0,0,1,0,0,0
2740,30,5,0,10,23.0,5,0,0,0,0,0,1,0,0,0
2741,31,4,0,10,23.5,5,0,0,0,0,0,1,0,0,0
2742,30,4,0,8,0.0,6,0,0,0,0,0,1,0,0,0
2743,30,6,0,8,0.5,6,1,0,0,0,0,0,0,0,0
2744,30,3,0,8,1.0,6,1,0,0,0,0,0,0,0,0
2745,32,3,0,8,1.5,6,1,0,0,0,0,0,0,0,0
2746,32,2,0,8,3.0,6,1,0,0,0,0,0,0,0,0
2747,32,2,0,8,3.5,6,1,0,0,0,0,0,0,0,0
2748,32,2,0,8,4.0,6,1,0,0,0,0,0,0,0,0
2749,32,2,0,8,4.5,6,1,0,0,0,0,0,0,0,0
2750,32,1,0,8,5.0,6,1,0,0,0,0,0,0,0,0
2751,32,1,0,8,5.5,6,1,0,0,0,0,0,0,0,0
2752,32,1,0,8,6.0,6,1,0,0,0,0,0,0,0,0
2753,32,1,0,8,6.5,6,0,0,0,0,0,1,0,0,0
2754,32,1,0,8,7.0,6,0,0,0,0,0,1,0,0,0
2755,32,0,0,8,7.5,6,0,0,0,0,0,1,0,0,0
2756,33,0,0,8,8.0,6,0,0,0,0,0,1,0,0,0
2757,30,1,0,8,8.5,6,0,0,0,0,0,1,0,0,0
2758,30,3,0,8,9.0,6,0,0,0,0,0,1,0,0,0
2759,30,4,0,8,9.5,6,0,0,0,0,0,1,0,0,0
2760,28,5,0,10,10.0,6,0,0,0,0,0,1,0,0,0
2761,27,6,0,8,10.5,6,0,0,0,0,0,1,0,0,0
2762,28,7,0,8,11.0,6,0,0,0,0,0,1,0,0,0
2763,28,9,0,10,11.5,6,0,0,0,0,0,1,0,0,0
2764,27,10,0,10,12.0,6,0,0,0,0,0,1,0,0,0
2765,25,11,1,10,12.5,6,0,0,0,0,0,1,0,0,0
2766,28,11,1,10,13.0,6,0,0,0,0,0,1,0,0,0
2767,29,12,3,10,13.5,6,0,0,0,0,0,1,0,0,0
2768,29,12,5,10,14.0,6,0,0,0,0,0,1,0,0,0
2769,30,13,3,10,14.5,6,0,0,0,0,0,1,0,0,0
2770,31,13,0,10,15.0,6,0,0,0,0,0,1,0,0,0
2771,31,13,3,10,15.5,6,0,0,0,0,0,1,0,0,0
2772,30,13,1,10,16.0,6,0,0,0,0,0,1,0,0,0
2773,30,12,6,10,16.5,6,0,0,0,0,0,1,0,0,0
2774,32,11,5,10,17.0,6,0,0,0,0,0,1,0,0,0
2775,34,11,1,11,17.5,6,0,0,0,0,0,1,0,0,0
2776,35,11,0,11,18.0,6,0,0,0,0,0,1,0,0,0
2777,37,10,3,11,18.5,6,0,0,0,0,0,1,0,0,0
2778,37,9,3,11,19.0,6,0,0,0,0,0,1,0,0,0
2779,39,9,1,13,19.5,6,0,0,0,0,0,1,0,0,0
2780,41,8,1,13,20.0,6,0,0,0,0,0,1,0,0,0
2781,44,8,0,11,20.5,6,0,0,0,0,0,1,0,0,0
2782,44,7,1,11,21.0,6,0,0,0,0,0,1,0,0,0
2783,44,7,0,10,21.5,6,0,0,0,0,0,1,0,0,0
2784,44,7,0,8,22.0,6,0,0,0,0,0,1,0,0,0
2785,43,7,1,8,22.5,6,0,0,0,0,0,1,0,0,0
